Quicker TPV Data Test
ID,Temperature (degC),Pressure (Pa),Humidity (%),Latitude (deg),Longitude (deg),Mode,GPS Time,Alt,EPX,EPY,EPV,Speed,Time
184,7.88,811.8091159773338,22.648484720580694,38.849809716,-104.822692186,3,2021-02-19T19:30:45.000Z,1863.72,2.5,2.449,8.568,0.081,11:26:30.914796
185,7.96,811.8319047055057,22.70830925224452,38.849810046,-104.822693519,3,2021-02-19T19:30:46.000Z,1864.041,2.5,2.449,8.568,0.028,11:26:31.914546
186,8.0,811.812934227729,22.803354638464896,38.849808171,-104.82269086,3,2021-02-19T19:30:47.000Z,1864.141,2.5,2.449,8.568,0.399,11:26:32.914548
187,8.02,811.7591243715902,22.910696104331958,38.849803229,-104.822687603,3,2021-02-19T19:30:48.000Z,1864.519,2.5,2.449,8.568,0.781,11:26:33.916733
188,8.01,811.8042157472767,22.996121361598174,38.849796494,-104.822683484,3,2021-02-19T19:30:49.000Z,1864.698,2.5,2.449,8.568,0.866,11:26:34.917723
189,8.0,811.7903892278154,23.03626060472993,38.849789117,-104.822678098,3,2021-02-19T19:30:50.000Z,1864.902,2.5,2.449,8.568,0.988,11:26:35.915786
190,8.04,811.7443150739964,23.074873886451357,38.849782647,-104.822671665,3,2021-02-19T19:30:51.000Z,1865.077,2.5,2.449,8.568,0.932,11:26:36.914710
191,8.02,811.7851267040362,23.12664618220524,38.849775837,-104.822667674,3,2021-02-19T19:30:52.000Z,1865.346,2.5,2.449,8.568,0.858,11:26:37.914919
193,8.01,811.7158404679926,23.166870384503557,38.849768541,-104.822663555,3,2021-02-19T19:30:53.000Z,1865.475,2.471,2.446,8.568,0.932,11:26:39.290884
194,7.98,811.762470670795,23.139267774339753,38.849761099,-104.822658762,3,2021-02-19T19:30:54.000Z,1865.624,2.471,2.446,8.568,0.962,11:26:39.914979
195,8.02,811.7400347452037,23.11510194050979,38.849753772,-104.822653344,3,2021-02-19T19:30:55.000Z,1865.646,2.471,2.446,8.568,0.943,11:26:40.914927
196,8.04,811.7347698357148,23.114565520960422,38.849746562,-104.822648292,3,2021-02-19T19:30:56.000Z,1865.875,2.471,2.446,8.568,0.899,11:26:41.916837
197,8.06,811.7956032529286,23.142081013054973,38.849738601,-104.822643266,3,2021-02-19T19:30:57.000Z,1865.825,2.471,2.446,8.74,0.968,11:26:42.914575
198,8.04,811.7156790710787,23.205314689697218,38.849730839,-104.822637959,3,2021-02-19T19:30:58.000Z,1865.811,2.471,2.446,8.74,0.981,11:26:43.914814
199,8.06,811.746227975347,23.159398364664753,38.849723222,-104.822631721,3,2021-02-19T19:30:59.000Z,1865.649,2.471,2.446,8.568,0.985,11:26:44.915031
200,8.08,811.738327606882,23.039240787480626,38.84971621,-104.822625952,3,2021-02-19T19:31:00.000Z,1865.596,2.471,2.446,8.568,0.912,11:26:45.915045
201,8.12,811.7583399423419,22.935387357525265,38.849709617,-104.822619299,3,2021-02-19T19:31:01.000Z,1865.501,2.471,2.446,8.568,0.94,11:26:46.934170
202,8.13,811.6967792123904,22.83297521260727,38.849702167,-104.822613213,3,2021-02-19T19:31:02.000Z,1865.491,2.471,2.446,8.568,0.996,11:26:47.918002
204,8.16,811.7616228567359,22.695161942957483,38.849695184,-104.822607038,3,2021-02-19T19:31:03.000Z,1865.561,2.471,2.446,8.568,0.949,11:26:49.294523
205,8.17,811.7390704693576,22.626844681135413,38.849687892,-104.822601989,3,2021-02-19T19:31:04.000Z,1865.53,2.471,2.446,8.568,0.877,11:26:49.912274
206,8.19,811.7574356951081,22.631691563236735,38.849681603,-104.822596865,3,2021-02-19T19:31:05.000Z,1865.521,2.471,2.446,8.568,0.808,11:26:50.916298
207,8.21,811.7296074871437,22.670846650105613,38.849675666,-104.822592088,3,2021-02-19T19:31:06.000Z,1865.447,2.471,2.446,8.568,0.748,11:26:51.917124
208,8.21,811.7269697747854,22.636453542811143,38.849669329,-104.822587236,3,2021-02-19T19:31:07.000Z,1865.268,2.471,2.446,8.51,0.796,11:26:52.916028
209,8.22,811.7633480058171,22.533822871088102,38.849662438,-104.822582426,3,2021-02-19T19:31:08.000Z,1865.373,2.471,2.446,8.51,0.897,11:26:53.914783
210,8.22,811.7113264225774,22.48264499353602,38.849655082,-104.822576428,3,2021-02-19T19:31:09.000Z,1865.335,2.471,2.446,8.51,0.953,11:26:54.916956
211,8.26,811.7374164365306,22.441428726516563,38.849647364,-104.822570066,3,2021-02-19T19:31:10.000Z,1865.267,2.471,2.446,8.51,1.032,11:26:55.916329
212,8.32,811.7521287770262,22.45633171141397,38.849640045,-104.822564228,3,2021-02-19T19:31:11.000Z,1865.065,2.471,2.446,8.51,0.926,11:26:56.913558
213,8.39,811.7357961902361,22.430848068211606,38.849633411,-104.822559514,3,2021-02-19T19:31:12.000Z,1865.103,2.471,2.446,8.51,0.828,11:26:57.917785
215,8.44,811.7332102735451,22.360878906699483,38.849626977,-104.822554783,3,2021-02-19T19:31:13.000Z,1865.065,2.471,2.446,8.51,0.861,11:26:59.310076
216,8.45,811.7080009293094,22.33205353583962,38.849620743,-104.822549953,3,2021-02-19T19:31:14.000Z,1864.936,2.471,2.446,8.51,0.839,11:26:59.917971
217,8.46,811.7289974829614,22.303030111994783,38.849614964,-104.822550537,3,2021-02-19T19:31:15.000Z,1865.127,2.471,2.446,8.51,0.643,11:27:00.914565
218,8.54,811.7678610448227,22.288802277070225,38.849608752,-104.822555894,3,2021-02-19T19:31:16.000Z,1865.075,2.471,2.446,8.51,0.9,11:27:01.919653
219,8.64,811.6949219410818,22.27370666218467,38.849602126,-104.822563985,3,2021-02-19T19:31:17.000Z,1865.239,2.471,2.446,8.51,1.024,11:27:02.918117
220,8.73,811.7579308836063,22.19616875164047,38.849594695,-104.82257189,3,2021-02-19T19:31:18.000Z,1865.259,2.471,2.446,8.51,1.058,11:27:03.918318
221,8.85,811.6833127043276,22.09493276776187,38.849587849,-104.822579244,3,2021-02-19T19:31:19.000Z,1865.262,2.471,2.446,8.51,1.002,11:27:04.937216
222,8.97,811.7324526929588,22.01623794803693,38.84958147,-104.822586429,3,2021-02-19T19:31:20.000Z,1865.329,2.471,2.446,8.51,0.94,11:27:05.917134
223,9.08,811.6827021383216,21.920980443885167,38.849575944,-104.822594697,3,2021-02-19T19:31:21.000Z,1865.517,2.471,2.446,8.51,0.934,11:27:06.917839
224,9.07,811.6521469095659,21.8701870045612,38.849571247,-104.822602968,3,2021-02-19T19:31:22.000Z,1865.527,2.471,2.446,8.51,0.875,11:27:07.914770
226,9.18,811.6222736723715,21.751868098315814,38.849566338,-104.822611878,3,2021-02-19T19:31:23.000Z,1865.55,2.471,2.446,8.51,0.959,11:27:09.321840
227,9.22,811.7072909231422,21.71028006756433,38.849559474,-104.822620457,3,2021-02-19T19:31:24.000Z,1865.587,2.471,2.446,8.51,1.004,11:27:09.916510
228,9.29,811.6931177490249,21.65638776030975,38.849552701,-104.82262896,3,2021-02-19T19:31:25.000Z,1865.565,2.471,2.446,8.51,1.041,11:27:10.917628
229,9.4,811.6892212313038,21.60067864205763,38.849546886,-104.822638735,3,2021-02-19T19:31:26.000Z,1865.745,2.471,2.446,8.51,0.998,11:27:11.917614
230,9.37,811.6512439799685,21.516224663453094,38.849542469,-104.82264863,3,2021-02-19T19:31:27.000Z,1865.748,2.471,2.446,8.51,0.949,11:27:12.917615
231,9.3,811.7199569720892,21.479222089156057,38.849538766,-104.822658515,3,2021-02-19T19:31:28.000Z,1865.669,2.471,2.446,8.51,0.914,11:27:13.918221
232,9.38,811.654696419358,21.476201114558325,38.849534971,-104.822667674,3,2021-02-19T19:31:29.000Z,1865.586,2.471,2.446,8.51,0.896,11:27:14.917676
233,9.47,811.6619728200105,21.472583547826503,38.849531627,-104.822676318,3,2021-02-19T19:31:30.000Z,1865.409,2.471,2.446,8.51,0.853,11:27:15.919136
234,9.56,811.6894273112889,21.480165731724014,38.849529527,-104.822685202,3,2021-02-19T19:31:31.000Z,1865.444,2.471,2.446,8.51,0.785,11:27:16.917988
235,9.55,811.6852000445396,21.4464330130586,38.849528257,-104.822694088,3,2021-02-19T19:31:32.000Z,1865.3,2.471,2.446,8.51,0.873,11:27:17.918987
237,9.52,811.7772868755482,21.39049212149583,38.849527128,-104.822703322,3,2021-02-19T19:31:33.000Z,1865.073,2.471,2.446,8.51,0.841,11:27:19.304849
238,9.49,811.7454360537877,21.39750803628602,38.849526401,-104.82271378,3,2021-02-19T19:31:34.000Z,1864.918,2.471,2.446,8.51,0.944,11:27:19.916694
239,9.4,811.6796437505625,21.520728329969344,38.849526064,-104.822724297,3,2021-02-19T19:31:35.000Z,1864.773,2.471,2.446,8.51,0.947,11:27:20.915387
240,9.35,811.7632245983333,21.642595687969685,38.849526963,-104.822733943,3,2021-02-19T19:31:36.000Z,1864.554,2.471,2.446,8.51,0.933,11:27:21.917170
241,9.42,811.7753535184215,21.634296112643597,38.849528391,-104.822744368,3,2021-02-19T19:31:37.000Z,1864.405,2.471,2.446,8.51,0.927,11:27:22.937040
242,9.48,811.7802998395741,21.563449374218965,38.849530773,-104.822753474,3,2021-02-19T19:31:38.000Z,1864.395,2.471,2.446,8.51,0.909,11:27:23.915437
243,9.57,811.7971467665755,21.462947576467947,38.849532096,-104.822763182,3,2021-02-19T19:31:39.000Z,1864.388,2.471,2.446,8.51,0.929,11:27:24.922011
244,9.57,811.7710799004708,21.365945118869348,38.849532792,-104.822772498,3,2021-02-19T19:31:40.000Z,1864.34,2.471,2.446,8.51,0.94,11:27:25.913430
245,9.6,811.7702204973871,21.267814275619706,38.849534529,-104.822780546,3,2021-02-19T19:31:41.000Z,1864.467,2.471,2.446,8.51,0.831,11:27:26.916921
246,9.65,811.7421579182524,21.168542866624428,38.849537209,-104.822789969,3,2021-02-19T19:31:42.000Z,1864.4,2.471,2.446,8.51,0.952,11:27:27.916203
248,9.77,811.7093797368788,21.055242174869154,38.849540652,-104.822799193,3,2021-02-19T19:31:43.000Z,1864.436,2.458,2.451,8.51,0.947,11:27:29.307418
249,9.8,811.7899147078648,21.025456814369292,38.849545089,-104.822808407,3,2021-02-19T19:31:44.000Z,1864.414,2.458,2.451,8.51,0.931,11:27:29.911496
250,9.86,811.7035127924471,21.005838615364983,38.849548935,-104.822816959,3,2021-02-19T19:31:45.000Z,1864.266,2.458,2.451,10.638,0.892,11:27:30.914872
251,9.92,811.7440390894448,21.054853810123422,38.849552322,-104.822825888,3,2021-02-19T19:31:46.000Z,1864.421,2.458,2.451,10.638,0.886,11:27:31.915251
252,9.98,811.7063098513171,21.075320729227982,38.849556249,-104.822835075,3,2021-02-19T19:31:47.000Z,1864.565,2.458,2.451,8.51,0.931,11:27:32.915199
253,10.04,811.7172844717961,21.055905817848227,38.849561314,-104.822843323,3,2021-02-19T19:31:48.000Z,1864.505,2.458,2.451,8.51,0.927,11:27:33.915355
254,10.11,811.7196815048455,21.041673783692932,38.849567006,-104.822851162,3,2021-02-19T19:31:49.000Z,1864.421,2.458,2.451,8.51,0.963,11:27:34.917210
255,10.18,811.6442770636231,20.998455683251777,38.849573161,-104.822858666,3,2021-02-19T19:31:50.000Z,1864.37,2.458,2.451,10.982,0.956,11:27:35.913728
256,10.19,811.6807206756076,20.826691169067246,38.849578405,-104.822865987,3,2021-02-19T19:31:51.000Z,1864.364,2.458,2.451,10.982,0.829,11:27:36.912860
257,10.0,811.7376351434219,20.600227142372717,38.849583323,-104.822872758,3,2021-02-19T19:31:52.000Z,1864.26,2.458,2.451,10.982,0.831,11:27:37.914497
259,9.7,811.7391158649115,20.56729338283602,38.849589031,-104.822879929,3,2021-02-19T19:31:53.000Z,1864.159,2.464,3.056,10.982,0.93,11:27:39.306708
260,9.55,811.7304277862769,20.602086468285083,38.849595544,-104.822886749,3,2021-02-19T19:31:54.000Z,1864.026,2.464,3.056,10.982,0.951,11:27:39.915444
261,9.28,811.7478966198441,20.76137799043234,38.849602532,-104.822890717,3,2021-02-19T19:31:55.000Z,1863.732,2.464,3.056,10.982,0.847,11:27:40.938379
262,9.1,811.7329229955114,20.882926392037056,38.84960915,-104.822895379,3,2021-02-19T19:31:56.000Z,1863.665,2.464,3.056,7.648,0.872,11:27:41.917073
263,8.92,811.7603636831741,21.01565315091629,38.849615915,-104.822900981,3,2021-02-19T19:31:57.000Z,1863.465,2.464,3.056,7.648,0.953,11:27:42.914782
264,8.74,811.7781219474134,21.182327330199172,38.849623541,-104.822905168,3,2021-02-19T19:31:58.000Z,1863.036,2.464,3.056,7.648,0.965,11:27:43.916101
265,8.58,811.7487871586898,21.444727208286555,38.849630498,-104.822911628,3,2021-02-19T19:31:59.000Z,1863.145,2.464,3.056,7.648,1.058,11:27:44.915061
266,8.55,811.8268199219211,21.70807442738014,38.849637336,-104.822918196,3,2021-02-19T19:32:00.000Z,1863.047,2.464,3.056,6.957,0.972,11:27:45.914618
267,8.63,811.8502845066365,21.83575814382109,38.849643861,-104.822922858,3,2021-02-19T19:32:01.000Z,1863.422,2.464,3.056,7.648,0.878,11:27:46.914621
268,8.65,811.868367394834,21.81210764771551,38.849650524,-104.822926182,3,2021-02-19T19:32:02.000Z,1863.572,2.464,3.056,6.957,0.879,11:27:47.914848
270,8.67,811.8439501966654,21.79424573568563,38.849658024,-104.822928192,3,2021-02-19T19:32:03.000Z,1863.797,2.196,2.6,7.648,0.978,11:27:49.307412
271,8.71,811.8179493081319,21.787077333040724,38.849665913,-104.822930444,3,2021-02-19T19:32:04.000Z,1863.905,2.196,2.6,7.648,0.99,11:27:49.915450
272,8.72,811.7310968378722,21.786588099188144,38.849673832,-104.822932739,3,2021-02-19T19:32:05.000Z,1863.898,2.196,2.6,7.59,0.994,11:27:50.917853
273,8.7,811.807584723897,21.75890077324533,38.849681815,-104.822934543,3,2021-02-19T19:32:06.000Z,1863.801,2.196,2.6,7.59,0.991,11:27:51.918560
274,8.67,811.7849812171075,21.82290867455743,38.849690509,-104.822935908,3,2021-02-19T19:32:07.000Z,1863.703,2.196,2.6,6.9,1.041,11:27:52.917187
275,8.63,811.7852149209767,21.886994170404627,38.849698063,-104.82293741,3,2021-02-19T19:32:08.000Z,1863.745,2.196,2.6,7.59,1.026,11:27:53.916070
276,8.57,811.8260567030651,22.002979199423926,38.849706696,-104.822938071,3,2021-02-19T19:32:09.000Z,1863.687,2.196,2.6,6.9,1.053,11:27:54.917229
277,8.5,811.8068481404059,22.079675296347435,38.849714874,-104.82293756,3,2021-02-19T19:32:10.000Z,1863.58,2.196,2.6,6.9,0.986,11:27:55.925907
278,8.43,811.7809824289341,22.173595584627723,38.849721689,-104.822936021,3,2021-02-19T19:32:11.000Z,1863.533,2.196,2.6,6.9,0.905,11:27:56.917211
279,8.37,811.8183187873561,22.28957060731379,38.849728558,-104.822933709,3,2021-02-19T19:32:12.000Z,1863.415,2.196,2.6,6.9,0.884,11:27:57.918599
281,8.36,811.7888462275997,22.022286806282466,38.849735704,-104.822931688,3,2021-02-19T19:32:13.000Z,1863.45,1.964,2.332,6.9,0.881,11:27:59.330958
282,8.37,811.7601876120499,21.902522556524804,38.849743519,-104.822929563,3,2021-02-19T19:32:14.000Z,1863.489,1.964,2.332,6.9,0.991,11:27:59.919086
283,8.36,811.7107959689248,21.902813175496497,38.849750508,-104.822925967,3,2021-02-19T19:32:15.000Z,1863.37,1.964,2.332,8.51,0.961,11:28:00.917933
284,8.34,811.6722561450825,21.89251556721788,38.849756873,-104.822920783,3,2021-02-19T19:32:16.000Z,1863.162,1.964,2.332,8.51,0.915,11:28:01.920382
285,8.27,811.6567392570948,22.02596115239468,38.849762159,-104.822916706,3,2021-02-19T19:32:17.000Z,1862.943,1.964,2.332,8.51,0.843,11:28:02.918384
286,8.26,811.6949423207744,22.162847408306725,38.849768966,-104.822913337,3,2021-02-19T19:32:18.000Z,1862.563,1.964,2.332,8.51,0.873,11:28:03.918866
287,8.24,811.7323266724187,22.288725424679402,38.849776069,-104.8229094,3,2021-02-19T19:32:19.000Z,1862.046,1.964,2.332,8.51,0.92,11:28:04.918450
288,8.15,811.5553776428948,22.45133741723095,38.849782429,-104.8229038,3,2021-02-19T19:32:20.000Z,1861.36,1.964,2.332,8.51,0.891,11:28:05.914348
289,8.11,811.7835247121094,22.640154269338815,38.849790029,-104.8228999,3,2021-02-19T19:32:21.000Z,1860.823,1.964,2.332,8.51,0.953,11:28:06.918173
290,8.09,811.9246441241572,22.63521507889045,38.849797458,-104.822894624,3,2021-02-19T19:32:22.000Z,1860.548,1.964,2.332,8.51,0.997,11:28:07.918308
292,8.0,812.0374062326855,22.79758035674438,38.849803748,-104.822887679,3,2021-02-19T19:32:23.000Z,1860.573,2.447,2.461,8.51,0.95,11:28:09.309903
293,8.01,811.9888599543378,22.88841738918279,38.849808999,-104.822880813,3,2021-02-19T19:32:24.000Z,1860.774,2.447,2.461,8.51,0.842,11:28:09.917130
294,7.99,811.954848908017,23.121953087138643,38.84981366,-104.822873449,3,2021-02-19T19:32:25.000Z,1860.881,2.447,2.461,8.51,0.894,11:28:10.917363
295,7.99,811.9678495500327,23.303783649545366,38.849818703,-104.822866209,3,2021-02-19T19:32:26.000Z,1860.919,2.447,2.461,8.51,0.854,11:28:11.918067
296,8.0,811.9264844866855,23.320558539195844,38.849824133,-104.822858681,3,2021-02-19T19:32:27.000Z,1861.063,2.447,2.461,8.51,0.974,11:28:12.917553
297,7.97,811.8361891544507,23.315853101548065,38.849829427,-104.822849503,3,2021-02-19T19:32:28.000Z,1860.987,2.447,2.461,8.51,1.022,11:28:13.917847
298,7.94,811.8169832676664,23.56129409940399,38.849833939,-104.822839512,3,2021-02-19T19:32:29.000Z,1861.082,2.447,2.461,8.51,1.044,11:28:14.917206
299,7.93,811.8395252363412,22.737553330476477,38.849838148,-104.822829598,3,2021-02-19T19:32:30.000Z,1861.219,2.447,2.461,8.51,0.972,11:28:15.917341
300,7.95,811.7660783859872,21.93009068534654,38.849841217,-104.822820269,3,2021-02-19T19:32:31.000Z,1861.258,2.447,2.461,8.51,0.892,11:28:16.914565
301,7.98,811.7555575820949,21.63334557173025,38.849844232,-104.822810645,3,2021-02-19T19:32:32.000Z,1861.417,2.447,2.461,8.51,0.911,11:28:17.945569
303,8.05,811.7581404834773,21.67048566577173,38.849846927,-104.822800508,3,2021-02-19T19:32:33.000Z,1861.412,2.447,2.461,8.51,0.979,11:28:19.309346
304,8.05,811.7910569450495,21.567948194294598,38.849851335,-104.822790413,3,2021-02-19T19:32:34.000Z,1861.442,2.447,2.461,8.51,1.009,11:28:19.917723
305,8.07,811.6724940591054,21.504704215368665,38.849854224,-104.822779503,3,2021-02-19T19:32:35.000Z,1861.378,2.447,2.461,8.51,1.081,11:28:20.917285
306,8.11,811.6144843292526,21.5200733064513,38.849855769,-104.822768949,3,2021-02-19T19:32:36.000Z,1861.245,2.447,2.461,8.51,0.932,11:28:21.917958
307,8.14,811.5970262526533,21.678314789743805,38.849857153,-104.822759185,3,2021-02-19T19:32:37.000Z,1860.815,2.447,2.461,8.51,0.868,11:28:22.918568
308,8.18,811.6785893466913,21.72792337881125,38.849858388,-104.822749404,3,2021-02-19T19:32:38.000Z,1860.278,2.447,2.461,8.51,0.902,11:28:23.917753
309,8.22,811.6003729095249,21.76627011829063,38.849858447,-104.822739757,3,2021-02-19T19:32:39.000Z,1859.68,2.447,2.461,8.51,0.859,11:28:24.917738
310,8.19,811.8224593234164,21.864024388789808,38.849858319,-104.822729669,3,2021-02-19T19:32:40.000Z,1859.251,2.447,2.461,8.51,0.847,11:28:25.916799
311,8.18,811.8545607193715,21.955208909068897,38.849858604,-104.822719734,3,2021-02-19T19:32:41.000Z,1859.196,2.447,2.461,8.51,0.903,11:28:26.916850
312,8.19,811.8943961353251,22.051500448223212,38.849857624,-104.822712341,3,2021-02-19T19:32:42.000Z,1859.714,2.447,2.461,8.51,0.577,11:28:27.911934
314,8.29,811.8632871331813,22.065097554498514,38.849858227,-104.822708514,3,2021-02-19T19:32:43.000Z,1861.129,2.447,2.461,8.51,0.361,11:28:29.307902
315,8.32,811.7460325284353,22.018151240504253,38.849861921,-104.822707978,3,2021-02-19T19:32:44.000Z,1863.091,2.447,2.461,8.51,0.54,11:28:29.915599
316,8.35,811.6316682220099,21.988544747646042,38.849866327,-104.82270962,3,2021-02-19T19:32:45.000Z,1865.353,2.447,2.461,8.51,0.512,11:28:30.917544
317,8.4,811.3986373750006,21.8615233632917,38.849872157,-104.822709107,3,2021-02-19T19:32:46.000Z,1867.546,2.447,2.461,8.51,0.676,11:28:31.916667
318,8.39,811.1469446186155,21.714080586918094,38.84987677,-104.822706357,3,2021-02-19T19:32:47.000Z,1868.967,2.447,2.461,8.51,0.579,11:28:32.917570
319,8.39,810.9518144459772,21.617349812508316,38.849877982,-104.822701525,3,2021-02-19T19:32:48.000Z,1869.756,2.447,2.461,6.9,0.472,11:28:33.919974
320,8.36,810.7837612598142,21.635503278219172,38.849874103,-104.822693323,3,2021-02-19T19:32:49.000Z,1870.004,2.447,2.461,6.9,0.95,11:28:34.917548
321,8.36,810.7803097667046,21.64129141636595,38.84987071,-104.822682095,3,2021-02-19T19:32:50.000Z,1869.914,2.447,2.461,6.9,1.047,11:28:35.946336
322,8.34,810.9215307282927,21.647775629361792,38.849869279,-104.822670969,3,2021-02-19T19:32:51.000Z,1869.856,2.447,2.461,6.9,0.984,11:28:36.918335
323,8.34,810.8079143672165,21.75008557456168,38.84986953,-104.822661385,3,2021-02-19T19:32:52.000Z,1869.901,2.447,2.461,6.9,0.804,11:28:37.918976
325,8.32,810.8806412615851,21.813550774988915,38.849869919,-104.822651637,3,2021-02-19T19:32:53.000Z,1869.927,1.962,2.336,6.9,0.866,11:28:39.306071
326,8.29,810.8522241497876,21.84884944893464,38.849869353,-104.822640783,3,2021-02-19T19:32:54.000Z,1869.782,1.962,2.336,6.9,1.065,11:28:39.918888
327,8.24,810.7699152648919,21.884925042066918,38.849867875,-104.822628576,3,2021-02-19T19:32:55.000Z,1869.874,1.962,2.336,7.533,1.182,11:28:40.918487
328,8.17,810.8879709160035,21.97275088844042,38.849865531,-104.822618279,3,2021-02-19T19:32:56.000Z,1870.038,1.962,2.336,6.9,0.93,11:28:41.919282
329,8.17,810.8394069126957,22.029520880137373,38.849863028,-104.822609287,3,2021-02-19T19:32:57.000Z,1870.24,1.962,2.336,6.9,0.852,11:28:42.918597
330,8.18,810.8558632942563,22.091977124025842,38.84985942,-104.822601334,3,2021-02-19T19:32:58.000Z,1870.307,1.962,2.336,6.9,0.811,11:28:43.917879
331,8.22,810.8529800293192,22.101630266294602,38.849853868,-104.822594134,3,2021-02-19T19:32:59.000Z,1870.434,1.962,2.336,6.9,1.011,11:28:44.917939
332,8.24,810.8583040678545,21.765189324942423,38.849848363,-104.822587111,3,2021-02-19T19:33:00.000Z,1870.492,1.962,2.336,6.9,0.865,11:28:45.914370
333,8.32,810.8320645553289,21.67691734432553,38.849845908,-104.822577577,3,2021-02-19T19:33:01.000Z,1870.575,1.962,2.336,6.9,0.997,11:28:46.918468
334,8.37,810.8235837705972,21.34491434290807,38.84984378,-104.822569122,3,2021-02-19T19:33:02.000Z,1870.534,1.962,2.336,6.9,0.842,11:28:47.920154
336,8.45,810.7842936342045,20.949174157770024,38.849839534,-104.822560861,3,2021-02-19T19:33:03.000Z,1870.322,1.962,2.336,6.9,0.968,11:28:49.309636
337,8.48,810.8225235880923,20.942345208766675,38.849833963,-104.822553445,3,2021-02-19T19:33:04.000Z,1870.389,1.962,2.336,6.9,0.928,11:28:49.917688
338,8.52,810.7253275957845,20.90074082268828,38.849828196,-104.822546366,3,2021-02-19T19:33:05.000Z,1870.196,1.962,2.336,6.9,0.909,11:28:50.917816
339,8.46,810.7888054952917,20.86326962214934,38.849822197,-104.822539281,3,2021-02-19T19:33:06.000Z,1870.034,1.962,2.336,6.9,0.968,11:28:51.917916
340,8.43,810.7696930801113,20.99552836152262,38.849814483,-104.82253324,3,2021-02-19T19:33:07.000Z,1869.631,1.962,2.336,6.9,1.022,11:28:52.917930
341,8.45,810.5148040450738,20.988907707690387,38.849809744,-104.822524278,3,2021-02-19T19:33:08.000Z,1869.169,1.962,2.336,6.9,1.055,11:28:53.948840
342,8.47,810.9327137790809,21.11331581031201,38.849805192,-104.822517926,3,2021-02-19T19:33:09.000Z,1869.079,1.962,2.336,6.9,0.801,11:28:54.918587
343,8.43,810.7211066286698,21.33121945490569,38.849798162,-104.822515808,3,2021-02-19T19:33:10.000Z,1869.091,1.962,2.336,6.9,0.965,11:28:55.917829
344,8.41,810.6674804462773,21.542577519004265,38.849789461,-104.82251387,3,2021-02-19T19:33:11.000Z,1869.08,1.962,2.336,6.9,1.062,11:28:56.914596
345,8.47,810.867662130699,21.60848741462675,38.849782134,-104.822507466,3,2021-02-19T19:33:12.000Z,1869.165,1.962,2.336,6.9,1.099,11:28:57.919283
347,8.51,810.720819050154,21.163124816715843,38.849775612,-104.822500174,3,2021-02-19T19:33:13.000Z,1869.044,1.968,2.326,6.9,1.0,11:28:59.310891
348,8.51,810.7728631306678,21.163124816715843,38.849769645,-104.822493914,3,2021-02-19T19:33:14.000Z,1868.99,1.968,2.326,6.9,0.891,11:28:59.918887
349,8.49,810.696663246078,20.79382233456306,38.849762936,-104.822490231,3,2021-02-19T19:33:15.000Z,1869.038,1.968,2.326,6.9,0.935,11:29:00.918018
350,8.49,810.6480713348134,20.560304817895027,38.849755619,-104.82248771,3,2021-02-19T19:33:16.000Z,1869.345,1.968,2.326,6.9,0.97,11:29:01.917949
351,8.45,810.7654418384991,20.45940822064524,38.849747586,-104.822489269,3,2021-02-19T19:33:17.000Z,1869.576,1.968,2.326,6.9,0.951,11:29:02.917945
352,8.56,810.591472010502,20.312819212120054,38.849739516,-104.822488589,3,2021-02-19T19:33:18.000Z,1869.844,1.968,2.326,6.9,1.035,11:29:03.917879
353,8.59,810.5229263898514,20.271455614673993,38.849730616,-104.822488007,3,2021-02-19T19:33:19.000Z,1870.146,1.968,2.326,6.9,1.165,11:29:04.918869
354,8.57,810.5768518869393,20.24372865710075,38.849723265,-104.822487005,3,2021-02-19T19:33:20.000Z,1870.362,1.968,2.326,6.9,0.81,11:29:05.918955
355,8.65,810.6806232859408,20.280383559000075,38.849716907,-104.822487638,3,2021-02-19T19:33:21.000Z,1870.33,1.968,2.326,6.842,0.679,11:29:06.918879
356,8.7,810.6231961293074,20.300919485775168,38.849709886,-104.822487343,3,2021-02-19T19:33:22.000Z,1870.278,1.968,2.326,6.842,0.844,11:29:07.915404
358,8.73,810.6515802062078,20.322426915653715,38.849702762,-104.822493149,3,2021-02-19T19:33:23.000Z,1869.905,2.192,3.086,7.59,0.821,11:29:09.309720
359,8.73,810.4884933401387,20.34542687791225,38.849694416,-104.822496119,3,2021-02-19T19:33:24.000Z,1869.764,2.192,3.086,6.842,1.061,11:29:09.919181
360,8.73,810.7036430839997,20.231276764352785,38.849685767,-104.822497377,3,2021-02-19T19:33:25.000Z,1869.665,2.192,3.086,6.842,0.977,11:29:10.919004
361,8.67,810.639703984869,20.199891479915053,38.849677791,-104.822499578,3,2021-02-19T19:33:26.000Z,1869.681,2.192,3.086,6.842,0.96,11:29:11.951547
362,8.61,810.6251538243828,20.173887972649297,38.849669582,-104.822501051,3,2021-02-19T19:33:27.000Z,1869.681,2.192,3.086,6.842,0.951,11:29:12.919095
363,8.59,810.7475936415119,20.248568648715306,38.849661829,-104.822504235,3,2021-02-19T19:33:28.000Z,1869.905,2.192,3.086,6.842,0.925,11:29:13.921386
364,8.65,810.8429032539402,20.440072914429454,38.849654017,-104.822509487,3,2021-02-19T19:33:29.000Z,1870.105,2.192,3.086,6.842,0.997,11:29:14.917196
